,Unnamed: 0,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
1072,1072,mua máy vsmart joy 3 máy khích hoạt bảo_hành tháng,0,0,0,0,0,0,0,0,1
1073,1073,bán đt nguyên seal kích_hoạt bh máy nhanh hết pin sạc đầy tối_qua dùng giờ 30 muốn đổi máy dc mong sớm phản_hồi,1,1,0,0,0,1,0,1,0
1074,1074,giao nhanh máy đẹp,0,1,0,1,0,0,0,0,0
1075,1075,sản_phẩm rẻ chất_lượng ở mức trung_bình độ hoàn_thiện thấp khớp mở mượt cứng chân chống phía ngắn biết có_dễ lật điểm cộng duy_nhất chân bọc cao_su bám có_vẻ tốt,0,0,0,0,0,0,0,0,1
1076,1076,miếng dán nhàu_nát trong túi nylon hay miếng dán nhìn tả_tơi dán đại vô mặt,0,0,0,0,0,0,0,1,0
1077,1077,order 11h tối_qua sử_dụng now nhân hàng 9h sáng y,0,0,0,1,0,0,0,0,0
1078,1078,túi đẹp lớp lót bên trong êm tội là_hơi rộng máy 13,0,0,0,0,0,0,0,0,1
1079,1079,giao hàng nhanh điện_thoại ok,0,0,0,1,0,0,0,0,0
1080,1080,tốt nhất trong tầm giá chê,0,0,0,0,1,0,0,0,0
1081,1081,thật_sự cảm_thấy tồn tệ máy chạy tệ cài_đặt ứng_dụng nhẹ mất tầm 5p mặc_dù ứng_dụng 40 5mb,1,0,1,0,0,0,0,0,1
1082,1082,sản_phẩm đúng mô_tả nguyên seal kích_hoạt hợp giá tiền giao hàng siêu nhanh nhân_viên giao hàng nhiệt_tình,0,1,0,1,1,1,0,0,0
1083,1083,thật_sự hài_lòng lắm tạm ổm,0,0,0,0,0,0,0,0,1
1084,1084,tôi nhận điện_thoại 3 ngày đặt_hàng màn_hình điện_thoại hiện_tượng hình_ảnh full đen đường vị_trí gần nút bấm âm_lượng mông kiểm_tra phản_hồi,0,0,1,0,0,0,0,0,1
1085,1085,qui_trình 5 sản_phẩm trãi nghiệm 4,0,0,0,0,0,0,1,0,0
1086,1086,giao nhanh máy nguyên sael tai nghe ok hỏi kích_hoạt bảo_hành ạ,0,0,0,1,0,1,0,0,0
1087,1087,máy xài tốt ổn_định giao hàng nhanh hư_hao xước,0,1,0,1,0,0,0,0,0
1088,1088,hàng chắc_chắn đẹp đóng_gói cẩn_thận một lỗi đáng mua,0,1,0,1,0,0,0,0,0
1089,1089,giao hàng lòng_vòng mãi mới nhận dc sản_phẩm ok chính hãng,0,0,0,1,0,1,0,0,0
1090,1090,máy tốt bao da đẹp giao hàng nhanh gõ ta,0,0,0,0,0,0,0,0,1
1091,1091,kẹp chắc_chắn tuy_nhiên giới_thiệu đúng kích_thước thật giới_thiệu dùng máy_tính bảng kích_thước đến 185mm tuy_nhiên kích_thước đầu kẹp kéo_dài nhất đến 160mm,0,0,0,0,0,0,0,0,1
1092,1092,sản_phẩm tốt sử_dụng êm máy cực đẹp,0,1,1,0,0,0,0,0,0
1093,1093,tốt shipper dễ_chịu cảm_ơn,0,0,0,1,0,0,0,0,0
1094,1094,dien thoai sd tot hàng nhu hinh _,0,0,0,0,0,0,0,0,0
1095,1095,hàng chất_lượng đẹp bao_bì cẩn_thận giao hàng đúng tb,0,1,0,1,0,0,0,0,0
1096,1096,hàng chuẩn fpt đóng_gói cẩn_thận mới trải_nghiệm chia_sẻ đánh_giá 5 mặc_dù giao hàng chậm dự_kiến bù nv chăm_sóc khách_hàng nhiệt_tình chu_đáo cải_thiện thời_gian giao hàng,0,0,0,1,0,1,1,0,0
1097,1097,nhận hoá_đơn kiểm_tra gửi hoá_đơn về email cảm_nhận ngày sử_dụng máy tốt hàng chính hãng vna mới dùng cảm_giác máy nóng có_lẽ máy chạy hết ứng_dụng nền tắt một set up nóng thứ ok dùng vài tháng review tiếp,0,0,0,0,0,1,1,0,0
1098,1098,nhận hàng tháng mua trong đợt giảm_giá ok dùng ổn,0,0,0,0,1,0,0,0,0
1099,1099,máy vsmart joi 4 bản 4gb mua trading ngày 13 10 2020 sử_dụng chết nguồn mở máy đề_nghị trading hướng liên_hệ khách_hàng giải_quyết sản_phẩm lỗi,0,0,1,0,0,0,0,0,0
1100,1100,dùng tốt lắm mua lắp đt cũ xem kỉ_niệm vui cảm_ơn,0,0,0,0,0,0,0,0,1
1101,1101,sản_phẩm nguyên seal chinh hãng giá tốt,0,0,0,0,0,0,0,0,0
1102,1102,sđt xài tốt giao hàng lâu,0,0,0,1,0,0,0,0,0
1103,1103,kiti giao đúng hẹn tôi hài_lòng,0,0,0,1,0,0,0,0,0
1104,1104,hàng đẹp full hộp lỗi_lầm,0,1,0,0,0,0,0,0,0
1105,1105,sp ok chỉnh hãng,0,0,0,0,0,1,0,0,0
1106,1106,good gọi check imei realme tin_tưởng,0,0,0,0,0,1,0,0,1
1107,1107,hàng nguyên hộp đóng_gói chắc_chắn 5,0,1,0,1,0,0,0,0,0
1108,1108,máy bắt sóng kém wifi lẫn mạng di_động,1,0,0,0,0,0,0,0,0
1109,1109,hàng chuẩn giá tốt,0,0,0,0,0,0,0,0,1
1110,1110,giá_cả phù_hợp sp,0,0,0,0,1,0,0,0,1
1111,1111,tầm giá đòi ủng_hộ hàng việt 5,0,0,0,0,0,0,0,0,1
1112,1112,nhận sản_phẩm trong sản_phẩm hoá_đơn hay bên xuất bán máy mua công_ty giấy_tờ phức_tạp mong liên_hệ giải_quyết liên_quan đến chế_độ bảo_hành sau_này,0,0,0,0,0,0,1,0,0
1113,1113,phù_hợp nhu_cầu sử_dụng tốt nhất người lớn_tuổi dùng nghe loa ngoài khg tai phone,1,0,0,0,0,0,0,1,1
1114,1114,khong tai nghe that vọng tại_sao lai tai nghe vay,0,0,0,0,0,0,0,1,0
1115,1115,dùng đơ facebook đơ load mãi mới,0,0,1,0,0,0,0,0,0
1116,1116,điện_thoại chạy tốt buồn_cười nhất camera,0,0,0,0,0,0,0,0,1
1117,1117,viền dày dùng lâu để_ý pin cực trâu điện_thoại bây_giờ màu trắng đơn_giản trung_tính đẹp ng sử_dụng iphone đầu hay_là dùng ip 8 về nâng_cấp hợp iphone x trở đi thua_thiệt về màn_hình cân_nhắc kĩ,1,1,1,0,0,0,0,0,0
1118,1118,mới nhận hàng sử_dụng sản_phẩm ok chất_lượng uy_tín cam_kết,0,0,0,0,0,0,0,0,1
1119,1119,tôi đặt_hàng ngày 1112020 giao hàng đúng hẹn sáng ngày 4112020 24h sử_dụng điện_thoại vsmart joy 3 2gb32gb tôi nhận một vấn_đề luôn xảy trong quá_trình sử_dụng lỗi khay sim thẻ nhớ mặc_dù tôi gắn đủ sim thẻ nhớ luôn hiện thông_báo thẻ nhớ sim bạn đẩy ngoài liên_tục trong dùng người gọi điện_thoại tôi lỗi nhận sim mong nhận giải_đáp phía,1,0,0,1,0,0,0,0,0
1120,1120,hàng ngon bổ rẻ nhận hàng chậm ngày đơn hàng máy_móc nguyên tem trọng_lượng máy nặng thân máy to nữ cầm hợp nói_chung hàng giao chuẩn giá rẻ nhất tất_cả cung_cấp khác mua hàng hài_lòng,0,1,0,1,1,1,0,0,0
1121,1121,cảm_ứng mướt loa nghe nhỏ m dùng jts ứng_dụng check đơn shopee lướt fb sàn nghe nhạc dung_lượng tb pin khoảng 5 2ngàysạc tạm hài_lòng,0,0,0,0,0,0,0,0,0
1122,1122,hàng tốt ngon,0,0,0,0,0,0,0,0,0
1123,1123,hài_lòng về sản_phẩm,0,0,0,0,0,0,0,0,1
1124,1124,gấp chọn now giao nhanh trong 3h chọn mua 12h ngày 28 11 2019 16h mới nhân_viên gọi điện giao liên_hệ hạn tối về mở máy check active chục ngày trc,0,0,0,1,0,0,1,0,0
1125,1125,nhận hàng ipad 10 inch wifi 32gb new 2019 tôi phiếu bảo_hành,0,0,0,0,0,0,0,0,1
1126,1126,dùng tuần lỗi_lầm,0,0,0,0,0,0,0,0,1
1127,1127,hàng chính hãng full box,0,0,0,0,0,1,0,0,0
1128,1128,hàng đẹp giống thực_tế cám on nhà bán hàng,0,1,0,0,0,0,0,0,0
1129,1129,màn_hình chất_lượng xem video đẹp tạm ổn dùng đọc sách_báo lướt web tốt máy cài ch play dùng andr thông_thường chất_lượng cao máy khác trong tầm giá,1,0,1,1,1,0,0,0,0
1130,1130,sản_phẩm okay hài_lòng thank you,0,0,0,0,0,0,0,0,0
1131,1131,dùng tạm_thời ổn,0,0,0,0,0,0,0,0,1
1132,1132,cực_kỳ hài_lòng mua trả_góp 0 đặt_hàng 5g chiều_tối đi làm về nhà_hàng giao nhà khui hộp đúng ngày ra_mắt đầu_tiên đúng hàng chính hãng mãi yêu,0,0,0,1,0,1,1,0,0
1133,1133,máy ngon đẹp mạnh chơi game phê,0,1,1,0,0,0,0,0,0
1134,1134,hàng lỗi wifi trả,1,0,0,0,0,0,0,0,0
1135,1135,pin nhanh hết sạc lâu,1,0,0,0,0,0,0,0,0
1136,1136,hai_long voi dt duoc nhan,0,0,0,0,0,0,0,0,0
1137,1137,hàng giao đúng mo tả máy dùng mượt nhưng_mà giao hàng lâu chờ_đợi 11 ngày mới hàng,0,0,1,1,0,0,0,0,0
1138,1138,sản_phẩm tốt nguyên seal trầy giao hàng đúng giờ,0,1,0,1,0,1,0,0,0
1139,1139,giá tốt giao hàng nhanh đồng_bộ ip cũ nhanh_chóng khác ip cũ 16g em trống_trải test camera ổn chụp ngược sáng night mode chuẩn chờ mãi mới màu tím mộng_mơ đợt đặt_hàng ra_mắt phân_vân giờ mới rinh em ấy về,1,1,1,1,1,0,0,0,0
1140,1140,mua ngày hiểu mở_màn hình làm máy nóng pin sạc lâu dúng bao_nhiêu,1,0,0,0,0,0,0,0,0
1141,1141,da bóng dày túi ngăn đựng ipad điện_thoại sạc ví tiền thẻ sổ_tay nút gài nam_châm nhỏ quen dùng loại lắm khoá vặn túi_xách chắc dễ đóng,0,0,0,0,0,0,0,0,1
1142,1142,sản_phẩm nguyên tem dùng ổn_định,0,0,0,0,0,1,0,0,0
1143,1143,độ đa_nhiệm cao,0,0,1,0,0,0,0,0,0
1144,1144,sản_phẩm tốt giao nhanh chụp ảnh tốt phim trâu,1,0,0,1,0,0,0,0,0
1145,1145,giao hàng nhanh_chóng sản_phẩm đẹp chính hãng đóng_gói cẩn_thận,0,1,0,1,0,1,0,0,0
1146,1146,máy mới mua mới tải pubg thoát màn_hình chơi trò_chơi xong đứng màn làm lo_lắng sau_này làm_sao mới mua thực_sự hài_lòng,0,0,1,0,0,0,0,0,0
1147,1147,hình thực_tế chất_lượng sp ok giá rẻ ngoài,0,0,0,0,1,0,0,0,0
1148,1148,bọc hàng cẩn_thận móp méo máy đẹp full phụ_kiện,0,1,0,1,0,0,1,1,0
1149,1149,màn_hình máy ám vàng ảnh bên cạnh so_sánh màu ip x hãy trả_lời tôi về trường_hợp chính_sách đổi trả,1,0,0,0,0,0,0,0,0
1150,1150,hài_lòng giao sớm dự_kiến,0,0,0,1,0,0,0,0,0
1151,1151,nhìn_chung bình_thường,0,0,0,0,0,0,0,0,0
1152,1152,tưởng loại núm xoay số về xem_lại thành loại dán chữ,0,0,0,0,0,0,0,0,1
1153,1153,giao hàng nhanh tầm đầy ngày giao hàng mn nói lót giấy đệm giấy bên trong hộp nguyên seal pin khởi_động 55 xài tầm 30p 50 mấy ngày sử_dụng thứ ổn_áp pin xài ok sử_dụng bình_thường chơi game liên_tục chắc ngày loa màn_hình thứ ok liên_hệ bên bảo tgian kích_hoạt bảo_hành 7 10 ngày biết đúng hạn trong tầm giá m31 hợp_lý,1,0,0,1,1,1,0,1,0
1154,1154,thứ nhất về giao hàng giao hẹn ngày hài_lòng thứ về máy bên đóng_gói kĩ tránh va_đập nhẹ trong quá_trình vận_chuyển cuối_cùng máy đúng hình đăng_tải mua 6g128g xài tốt chơi game mượt bt sau_này giờ ưng_ý sản_phẩm,0,1,1,1,0,0,0,0,0
1155,1155,giống trong hình chất_lượng tệ hài_lòng lắm,0,1,0,0,0,0,0,0,0
1156,1156,giao nhanh giá siêu tốt,0,0,0,1,1,0,0,0,0
1157,1157,hàng giao nhanh chất_lượng ở định hy_vọng đúng lâu,0,0,0,1,0,0,0,0,0
1158,1158,mua về màn_hình vết kẻ sọc mang vin_mart hôm đc đổi máy mới ngon_lành,0,1,0,0,0,0,1,0,0
1159,1159,ổn lắm cứng_cáp,0,1,0,0,0,0,0,0,0
1160,1160,tốt tầm giá,0,0,0,0,1,0,0,0,0
1161,1161,kiểm_tra hàng,0,0,0,0,0,0,0,0,1
1162,1162,ngon_lành giảm_giá đc đúng cam_kết ban_đầu 18 900 000 góp 0 phí tặng kèm sạc anker 20 w,0,0,0,0,1,0,0,1,1
1163,1163,rẻ vs tầm giá mua 7 bộ bực_mình mua đầu tốt 6 dc như_vậy nưa độ chế 5 cải_thiện đáng_kể chất_lượng sử_dụng 5 bộ khung nhôm sơn tĩnh_điện đẹp chắc_chắn bù_qua_bù_lại bộ khung lò_xo tốt giá kẹp vqf đế xoay cần_thiết kế,0,1,0,0,1,0,0,0,1
1164,1164,mua đợt khuyến_mại giá tốt sản_phẩm nhận nguyên seal đầy_đủ phụ_kiện dùng tốt giao hàng đúng hẹn,0,1,0,1,1,1,0,1,0
1165,1165,điện_thoại chạm lag gói hàng tạm ship nhanh hay cửa_hàng nha mua tai nghe chán samsung,0,0,1,1,0,0,0,1,0
1166,1166,sản_phẩm đẹp hàng chính hãng mua trả_góp giá tốt giao hàng nhanh đóng_gói cẩn_thận,0,1,0,1,1,1,0,0,0
1167,1167,tự tay bóc seal vài ngày tự_động đăng_ký bảo_hành điện_tử luôn tốt tầm giá đòi_hỏi mà_còn trả_góp 0đ coi tháng bỏ bữa nhậu máy con học onl,0,0,0,0,1,1,1,0,0
1168,1168,hợp_lý trong tầm giá,0,0,0,0,1,0,0,0,0
1169,1169,khó hiểu chỉnh_sửa người khác gọi điện zalo kêu đổ chuông thông_báo nhỡ hết chả hiểu kiểu,0,0,0,0,0,0,0,0,1
1170,1170,sản_phẩm tốt hài_lòng về sản_phẩm,0,0,0,0,0,0,0,0,1
1171,1171,hãng ok nha,0,0,0,0,0,0,0,0,1
1172,1172,giao hàng chậm sp dùng ok,0,0,0,1,0,0,0,0,0
1173,1173,quạt thổi yếu vs 4 nút nó dính gắn hở,0,0,0,0,0,0,0,0,1
1174,1174,máy dùng hay_là đơ liên_tục muốn trả hàng,0,0,1,0,0,0,0,0,0
1175,1175,máy tôi đặt_hàng thanh_toán ngày 1111 nhận ngày 1611 nhìn_chung vấn_đề tôi active đến nay 2511 tôi nhận hoá_đơn tôi hỗ_trợ xuất hoá_đơn gấp nhờ phía istore hỗ_trợ giúp tôi tks,0,0,0,0,0,0,1,0,1
1176,1176,máy nhìn đẹp đóng_hộp ok kiểm_tra chờ review đánh_giá,0,1,0,0,0,0,0,0,0
1177,1177,giao hàng nhanh chất_lượng đúng thông_tin đăng bán nguyên seal đúng cấu_hình,1,0,0,0,0,1,0,0,0
1178,1178,đóng_gói sản_phẩm tốt giao nhanh trong hộp tai nghe nhỉ,0,0,0,1,0,0,0,1,0
1179,1179,nhanh gọn chính_xác,0,0,0,0,0,0,0,0,0
1180,1180,máy sạc giao riêng máy cục sạc giao máy giờ hết pin lấy sạc test máy đừng nói đi mượn sài đi,0,0,0,0,0,0,1,1,0
1181,1181,chê,0,0,0,0,0,0,0,0,0
1182,1182,xài ổn giao hàng nhanh_chóng,0,0,0,1,0,0,0,0,0
1183,1183,khâu tiếp_nhận đơn hàng đến khâu vận_chuyển nhanh,0,0,0,1,0,0,0,0,0
1184,1184,dễ phai màu ok,0,1,0,0,0,0,0,0,0
1185,1185,hài_lòng về sản_phẩm chính hãng vna phù_hợp vs ng tieu dùng trả_góp 19,0,0,0,0,0,1,0,0,0
1186,1186,giá đỡ chắc_chắn nghĩ máy_tính bảng ngon_lành luôn,0,0,0,0,0,0,0,0,1
1187,1187,sản_phẩm tốt bắt sóng kém,1,0,0,0,0,0,0,0,0
1188,1188,hàng chính hãng giao nhanh đúng màu màu xám lam ngọc đẹp tuy_nhiên lỗi gmail thông_báo email mới màn_hình always display on chứng_chỉ chống nước chống bụi,1,1,0,1,0,1,0,0,0
1189,1189,giao nhanh sp ok chuẩn hãng,0,0,0,1,0,1,0,0,0
1190,1190,cực_kỳ hài_lòng máy chạy nhanh mượt game pubg bao phê giao hàng nhanh đặt thứ 7 thứ 3 hàng tự tay bóc hộp kích_hoạt đủ bảo_hành hiện_tại thâyd lỗi,0,0,1,1,0,0,0,0,0
1191,1191,sản_phẩm bé nghĩ chất_lượng gia_công tốt cạnh mài sơn cẩn_thận một con ipadmini hoàn_toàn gập sản_phẩm hay nhất_là khả_năng điều_chỉnh góc_độ gập gọn nhu_cầu dùng vote 5 mỗi_tội màu hồng thích,0,1,0,0,0,0,0,0,0
1192,1192,giao hàng chậm sản_phẩm bé xíu kéo_dài 20 ngày,0,0,0,1,0,0,0,0,0
1193,1193,canh mãi mới đợt giảm_giá ban_đầu tin lắm check chỗ internet bán loại ram 4gb thực_sự đáng tiền máy chạy mượt có_lẽ vô_địch trong tầm giá 2000k,0,0,1,0,1,0,0,0,0
1194,1194,san pham ok giao hang nhanh nhan vien nhiet tinh vui ve se ung ho nua,0,0,0,1,0,0,1,0,0
1195,1195,giao hàng nhanh tối đặt trưa hôm nhận máy nguyên seal đẹp keng chek bảo_hành kích_hoạt 10 ngày trong quá_trình test máy thứ ổn trừ pin kém onl fb youtube chơi game liên_tục 2h30p mất 30 pin trong con a20 dùng 3h liên_tục mất tầm 20 mong samsung update bản cập_nhật tăng thời_lượng sử_dụng pin dụng vài ngày tới xem phát_sinh lỗi ok 5sao vài ngày quay đánh_giá,1,1,1,1,0,1,0,0,0
1196,1196,sản_phẩm giao đến tay mới nguyên hộp sử_dụng mấy ngày nay nhận_xét màn_hình sắc nét giao_diện điều_hành đẹp dễ sử_dụng pin dùng bình_thường 2ngày nói_chung tốt trong tầm giá cám_ơn,1,1,0,0,1,1,0,1,0
1197,1197,hàng tốt giao hàng chậm,0,1,0,1,0,0,0,0,0
1198,1198,chính hãng dùng tốt mượt đề_nghị kích_hoạt bảo_hành giúp,0,0,1,0,0,1,0,0,0
1199,1199,sản_phẩm giao hàng nhanh chất_lượng tốt hàng fpt giá rẻ hỗ_trợ nhiệt tính,0,0,0,1,1,1,1,0,0
1200,1200,đóng_gói sp cực tốt hàng brand new active bản lla đánh_giá chung bản rẻ nhất apple mặt kính chống loá khoảng_cách nhỏ giữa mặt kính màn_hình tuy_nhiên mua bản màu đen khoảng_cách cám_ơn,0,1,0,1,1,1,1,0,0
1201,1201,sảng phẩm rẩt tuyên lợi tiện_lợi ok hài_lòng,0,0,0,0,0,0,0,0,0
1202,1202,giao hàng ok máy nguyên tem hộp,0,0,0,1,0,1,0,0,0
1203,1203,giao hang nhanh dung mau quang cao rat hai_long,0,0,0,1,0,0,0,0,0
1204,1204,máy dùng nhanh mượt đẹp,0,1,1,0,0,0,0,0,0
1205,1205,chất_lượng phù_hợp giá tiền,0,0,0,0,1,0,0,0,0
1206,1206,sản ốc vít kém vặn bao_nhiêu cố_định mua xong vứt luôn bó_tay,0,0,0,0,0,0,0,1,1
1207,1207,xài tạm phù_hợp người lớn_tuổi,0,0,0,0,0,0,0,0,0
1208,1208,đẹp xài tiện thích sp,0,1,0,0,0,0,0,0,0
1209,1209,hàng chất_lượng quảng_cáo,0,0,0,0,0,0,0,0,0
1210,1210,hàng mô_tả giá tốt phục tận_tình,0,0,0,0,0,0,1,0,0
1211,1211,tiện_dụng hợp_lý rẻ,0,0,0,0,1,0,0,0,0
1212,1212,gao hàng nhanh hàng sử_dụng trước_mắt ổn_định,0,0,0,0,0,0,0,0,0
1213,1213,vua moi nhân kiêm tra đu phu kiên nguyên seo giao hang nhanh,0,0,0,0,0,0,0,0,0
1214,1214,mua người_nhà loa rè ổn,1,0,0,0,0,0,0,0,0
1215,1215,điện_thoại đẹp dùng tốt chạy mượt tôi hài_lòng,0,1,1,0,0,0,0,0,0
1216,1216,chị ơi hắn một màu trắng thôi,0,0,0,0,0,0,0,0,0
1217,1217,giao hàng nhanh hàng nguyên seal giá_cả hợp_lý thị_trường,0,1,0,1,1,0,0,0,0
1218,1218,ấn_tượng thời_điểm đặt_hàng đến nhận hàng tay 2h,0,0,0,1,0,0,0,0,0
1219,1219,nhận hàng đúng giờ đảm_bảo nguyên đai nguyên kiện,0,0,0,1,0,1,0,0,0
1220,1220,dùng tốt mua đc giá giảm hài_lòng,0,0,0,0,1,0,0,0,0
1221,1221,máy sáng nay mua đt m31 về dùng đt tự_nhiên màn_hình tự sáng yêu_cầu xem giúp kích_hoạt đc bảo_hành sđt 0983425314 tạm_thời 5sao ủng_hộ hàng việt_nam,0,0,1,0,0,0,0,0,1
1222,1222,chất_liệu cứng_cáp chắc_chắn sạc điện_thoại tiện_lợi,0,1,0,0,0,0,0,0,0
1223,1223,nhan hang va su dung san pham thi minh thay sp dung rat tot cam on da mang lai toi mot sp rat ung y chuc cang cang phat trien,0,0,0,0,0,0,0,0,0
1224,1224,sử_dụng tikinow nhận hàng nhanh sáng hôm trong tầm giá tìm sản_phẩm phù_hợp điện_thoại đẹp chạy mượt_mà trải_nghiệm coloros mới thú_vị,0,1,1,1,1,0,0,0,0
1225,1225,nhìn đồ trẻ_con chơi,0,1,0,0,0,0,0,0,0
1226,1226,giá mềm xuống đẹp mướt_mát shipper lịch_sự check kĩ thông_tin người mua hàng thanh_toán tuy chip dòng cao tuốt năm_ngoái chơi identity v cấu_hình cao skin s di_chuyển mượt_mà dù giật nặng chơi cấu_hình thấp khoẻ_re khỏi bàn đẹp ưng camera cà nhú nói_chung hài_lòng chơi cấu_hình thấp khoẻ khoẻ tạm vài năm cày mua rog phone tai nghe tặng kèm nghe hay nghe chơi thôi mới dùng quen cập_nhật phần_mềm ổn_định máy dễ nóng pin tiếng tụt 30 chơi game 30 sáng bù cam ổn thẻ nhớ thôi nói_chung ok,1,1,1,0,1,0,0,1,0
1227,1227,săn đc deal 1599 ngày 2711 tiếng nhận hàng đỉnh,0,0,0,1,0,0,0,0,0
1228,1228,hộp nguyên seal đóng_gói kỹ bọc giấy hạn_chế dùng nilon,0,1,0,1,0,0,0,0,0
1229,1229,giao hàng nhanh sản_phẩm dùng tốt,0,0,0,1,0,0,0,0,0
1230,1230,ipad nói về chất_lượng mua 10 ipad bạn_bè may thất_vọng hu vọng,0,0,0,0,0,0,0,0,1
1231,1231,đóng_gói tốt,0,0,0,1,0,0,0,0,0
1232,1232,hàng nhận ok mỗi_tội hoá_đơn bảo_hành sau_này vde bh lsao dk,0,0,0,0,0,0,0,0,1
1233,1233,hang chinh hang 3 cameda dat lech thoi thi cung phu hop voi gia kich hoat bh nhe,0,0,0,0,0,0,0,0,0
1234,1234,giao nhanh hàng đẹp nguyên tem nói chúng hài_lòng,0,1,0,1,0,0,0,0,0
1235,1235,s9 chuyển note 10 dùng ngày máy nguyên seal chạy nuột cam chụp tối sáng ổn bắt hình động tốt lắm dễ gây nhoè life focus cam lấy nét thô life focus cam mất option xem hình full ở s9,1,1,1,0,0,0,0,0,0
1236,1236,nhận_xét dùng đc tuần giao hàng nhanh hàng nguyên tem giá mua gần 2m8 cảm_biến vân tay_đôi nhận máy đẹp chơi game liên_minh liên_quân ổn mượt thấp cao thỉnh_thoảng drop nói_chung đến giá 3m con hàng ngon,1,1,1,1,1,1,0,0,0
