,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7
796,sản_phẩm tốt đóng_gói đạt chất_lượng giao hàng nhanh,1,0,0,1,0,0,0
797,chất bt phù_hợp giá bán nổi_trội lắm,0,0,0,0,0,0,1
798,thoi gian giao hang nhanh chat lượng san phẩm dùng đánh_giá,1,0,0,0,0,0,0
799,hàng tốt đóng_gói cẩn_thận mua tiếp thanks,1,0,0,1,0,0,0
800,giá_cả hợp_lý,0,1,0,0,0,0,0
801,san pham tot giao hang nhanh,1,0,0,1,0,0,0
802,cực_kỳ hài_lòng nhận hàng sp đẹp chắc_chắn y mẫu,0,0,0,1,0,0,0
803,mua đợt khuyến_mãi giá tốt chất luong hợp túi_tiền,0,1,0,1,0,0,0
804,hàng chuẩn giá rẻ,0,1,1,0,0,0,0
805,giao hàng nhanh quà tặng dễ_thương xinh_xắn giá_cả tốt gia_đình tôi hài_lòng về mong luôn_luôn phát_triển,1,1,0,0,1,0,0
806,đặt_hàng hàng khuyến_mãi kèm giao hàng nhanh hài_lòng,1,0,0,0,1,0,0
807,giao hàng chậm đóng_gói cẩn_thận biết bé nhà tè hay dòng tả đêm thay mô_tả sản_phẩm bé giấc_ngủ ngon nguyên đêm hài_lòng lắm,1,0,0,1,0,0,0
808,spham tốt tràn thảm chơi_đẹp hài_lòng,0,0,0,1,0,0,0
809,giao hàng chậm thời_gian dự_kiến giao,1,0,0,0,0,0,0
810,bề_mặt tã mềm thấm tốt tràn chun mềm_mại lằn da bé,0,0,0,1,0,0,0
811,mẫu đẹp thay moi ng noi tràn ngoai minh nghi bé đi bỏ đk roi mặc lâu,0,0,0,0,0,0,0
812,giao hàng nhanh đặt hôm_qua hôm_nay giao mua dc giá rẻ 219k,1,1,0,0,0,0,0
813,biết hàng chuẩn bỉm mk mua siêu_thị nó mỏng luôn ạ mk thử ạ ng bảo bỉm mỏng bỉm dầy mk mua siêu_thị mỏng nha,0,0,0,1,0,0,0
814,đóng_gói sơ xài quấn bằng lớp bọc mỏng mẫu mỏng mẫu cũ chút thấm hút ok phom quần có_vẻ rộng phom cũ chắc thun lưng làm ít thun cảm_nhận mua sale 397k ok,1,1,0,1,0,0,0
815,san pham tot ma gia_lai re hon mua o sieu thi,0,1,0,1,0,0,0
816,mỏng bé tè thay,0,0,0,1,0,0,0
817,sản phẩn tuyệt rẻ ngon bổ,0,1,0,1,0,0,0
818,trong đặt_hàng ghi mua hàng tặng giao nhân_viên giải_thích bảo giới_hạn quà tặng lừa_bịp kh,0,0,0,0,1,0,0
819,tả xài ok tốt mua ok ok ok ok ok ok ok,0,0,0,1,0,0,0
820,hàng giao bao_bì mới giao hàng nhanh,1,0,0,1,0,0,0
821,đêm lůng cůa tå ok thông_thoáng hon nhung tå đot nay mong wa voi mây đot trc mìh đăt bé măc ngů ban_đêm rât dê tràn noi chung mìh vân thich tå mây đot đâu đăt,0,0,0,0,0,0,0
822,sản_phẩm tốt giá rẻ thị_trường,0,1,0,1,0,0,0
823,sữa vị đắng khó uống bé pha đầu bỏ hộp luôn huhu,0,0,0,1,0,0,0
824,giao hàng nhanh dùng biết chất_lượng,1,0,0,0,0,0,0
825,tã ok đúng hãng ship cực_kì khó ưa đem hàng tới dục đất bạch đọc số tiền mặc hầm muốn ăn thịt khách chửi tôi kêu đường nhận đi đem vô cực quỷ tôi mua trang gặp ship khó ưa như_vậy mong xử_lý dùm tôi,1,0,1,0,0,0,0
826,sản_phẩm đúng miêu_tả dad xa ok giá_cả rẻ ở ngoài free ship,1,1,1,1,0,0,0
827,nói_chung hàng dùng đc giá hợp_lý dùng chất_lượng mẫu_mã cải_tiến nhà bé dùng tả ghi mua 200k sản_phẩm me bé bé đc tặng lòng đèn giao hàng quà tặng đáng nói hôm_nay vô_tình xem hạn lồng đèn đi tìm ông trăng,1,1,0,1,0,0,0
828,bỉm mềm mùi kể phần đùi rộng thê tí ok myk bé nhà myk lằn be nhà myk 6k5 bỉm 6 đến 11kg byk nhồi đc,0,0,0,1,0,0,0
829,sp khuyến_mãi đẹp,0,0,0,0,1,0,0
830,tả đẹp quà xinh,0,0,0,1,1,0,0
831,bĩm tốt mua dùng nha mn đong gói kĩ_càng cám_ơn nhiêu nhân_viên giao hàng nhiệt_tình dể thươnh,1,0,0,1,0,0,0
832,hay dùng bobby tiền chất_lượng ổn mua khuyến_mãi 400k rẻ bằng đọt khuyến_mại trc rẻ mua ở đại_lý siêu_thị,0,1,0,1,0,0,0
833,nhận hàng giao đầy_đủ date xa cám_ơn ship rẻ 30k mua đại_lý gần nhà,1,1,0,0,0,1,0
834,giao hàng cực_kỳ nhanh mua tã mua ở thôi,1,0,0,0,0,0,0
835,nói giao hàng nhanh cơn gió mới đặt tối 21 sáng 23 nhận săn đc mã giảm 50k mua liền nhà bỉm xài pampers xài ok lắm mỏng nhẹ thấm tốt mềm mịn mua để_dành xài từ_từ vote 5 nha,1,1,0,1,0,0,0
836,tã quần huggies dry gói cực_đại xl62 62 miếng bao_bì mới thương_hiệu huggies ok khuyên dùng bé,0,0,0,0,0,0,0
837,hang chat luong,0,0,0,1,0,0,0
838,hàng phân_phối chất_lượng chuẩn đóng_gói kĩ giao hàng nhanh nhân_viên giao hàng vui_vẻ lễ_phép giá cao khác chút,1,1,0,1,0,0,0
839,sản_phẩm okay tôi hài_lòng tôi thắc_mắc tại_sao nhận_xét ít_nhất 50 ký_tự nhỉ,0,0,0,0,0,0,1
840,giao hàng nhanh chất_lượng sản_phẩm tốt,1,0,0,1,0,0,0
841,mua khuyến_mãi rẻ,0,1,0,0,0,0,0
842,bộ_phận cskh chu_đáo giao hàng nhanh,1,0,0,0,1,0,0
843,tả mặc bé thích ít hăm,0,0,0,1,0,1,0
844,tốt unidry xài ban_ngày bé tuyệt_vời mẹ mua dùng,0,0,0,1,0,0,0
845,sản_phẩm dùng tốt mua giao hàng siêu nhanh,1,0,0,1,0,0,0
846,sản_phẩm tốt be nhà uống hết 1lon tăng 1kg cam ơn sữa dr lucen,0,0,0,1,0,0,0
847,đóng_gói bằng thùng cẩn_thận bán yên_tâm 100 bỉm mới sản_xuất 72019 hình_ảnh in bỉm dễ_thương bé mặc vừa_vặn thấm hút tốt,1,0,0,1,0,1,0
848,đầu_tiên mua hàng giao hàng cực nhanh a_giao hàng thân_thiện hàng chất_lượng ủng_hộ dài,1,0,0,1,0,0,0
849,sản_phẩm tốt cực_kỳ tốt phục_vụ nhiệt_tình đóng_gói hàng kỹ,1,0,0,1,1,0,0
850,màu_sắc chất_lượng bản in thấp lời dịch lôi_cuốn vần điệu,0,0,0,0,0,0,0
851,khăn mỏng sờ đk mềm,0,0,0,0,0,0,0
852,sản_phẩm dùng thíc,0,0,0,0,0,0,0
853,dung cung duoc,0,0,0,0,0,0,0
854,mua dịp sale giao hàng siêu siêu siêu nhanh đóng_gói cực_kỳ cẩn_thận hàng date mới nói_chung điểm 10 về dịch_vụ chất_lượng dùng đánh_giá nghe người review ok,1,0,0,0,0,1,0
855,sản_phẩm tốt giao hàng nhanh đóng_gói cẩn_thận,1,0,0,1,0,0,0
856,đẹp chất_lượng ủng_hộ tiếp,0,0,0,1,0,0,0
857,giao hàng nhanh đóng_gói cẩn_thận chất sản_phẩm ok thích sản_phẩm thẻ cào trúng thưởng hài_lòng d,1,0,0,0,1,0,0
858,giao hàng nhanh giá_cả phải_chăng,1,1,0,0,0,0,0
859,nhập mã giảm_giá tốt tiếp_tục ủng_hộ,0,0,0,0,0,0,1
860,sữa date xa hàng chính hãng giá rẻ thị_trường,0,1,1,0,0,1,0
861,dùng tạm chất_lượng tiền_nào_của_nấy,0,0,0,1,0,0,0
862,hàng date mới chuẩn chính hãng quà tặng đầy_đủ giao hàng nhanh hoá_đơn rõ_ràng ủng_hộ dài_dài,1,0,1,0,1,1,0
863,hài_lòng thôi cực hài_lòng mua bình 160ml có_vẻ hợp em bé bình 240ml chắc dùng bé tuổi,0,0,0,0,0,0,0
864,giao hàng nhanh giá km rẻ chất_lượng hàng tạm có_điều date cũ hàng bao_bì bên ngoài đơ,1,1,0,1,0,1,0
865,nhựa tốt đảm_bảo bé dung,0,0,0,0,0,0,0
866,giao hàng nhanh hàng chính hãng,1,0,1,0,0,0,0
867,sữa mịn thơm tan nhanh uống mát tiêu_hoá tốt,0,0,0,1,0,0,0
868,ok chính hãng,0,0,1,0,0,0,0
869,tả thấm hút tốt bao_giờ chị tràn ôm mông em bé tốt,0,0,0,1,0,0,0
870,qá tồi khay vỡ mất gen xoay,0,0,0,0,0,0,0
871,sữa con dùng ok bé chịu ăn ít bệnh tăng_cường sức đề_kháng,0,0,0,0,0,0,1
872,tả mỏng loại bobby thường độ thấm hút tốt giờ chuyển dùng loại luôn mặc tả bé mồ_hôi mông mẹ mặc bỉm chấp_nhận nóng thôi,0,0,0,1,0,0,0
873,tã chất_lượng ổn ổn pampers việt_nam giá_cả phải_chăng vì_vậy tôi tin_dùng lâu_dài,0,1,0,1,0,0,0
874,giao hàng nhanh tã đúng hàng sử_dụng ok,1,0,0,1,1,0,0
875,giờ em toàn mua tã dán unidry super tã quần thường đợt em mua thử loại premium pants so_sánh loại khác hẳn chất_lượng mua làm 4 bịch to_đùng giao hàng nhanh không_tưởng luôn mới đặt hôm hôm,1,0,0,1,0,0,0
876,giống mua trong mỏng tràn ngoài,0,0,0,1,0,0,0
877,dòng tã mới pamper ưng_ý giá tiền mẫu cũ chênh lêch tã dùng thích tã vừa_vặn ôm khít thấm hút tốt,0,0,0,1,0,0,0
878,sản_phẩm đúng mô_tả giao hàng nhanh hài_lòng,1,0,0,0,0,0,0
879,giao hàng nhanh đúng qc,1,0,0,0,0,0,0
880,hàng chất mỏng thấm hút tốt nhẹ nói_chung tốt,0,0,0,1,0,0,0
881,đầu_tiên mua hàng hàng đóng_gói cẩn_thận đẹp sản_phẩm y hình dễ_thương phù_hợp giá tiền giao hàng nhanh ủng_hộ lâu_dài,1,1,1,1,1,0,1
882,hài_lòng nhân_viên giao hàng nhiệt_tình vui_vẻ,1,0,0,0,0,0,0
883,okkk tốt giao hàng nhanh đóng_gói cẩn_thận,1,0,0,0,0,0,0
884,hàng tốt lưng quần ngắn bé đi nặng toàn trào lưng,0,0,0,1,0,1,0
885,chất_lượng bằng loại cũ ạ,0,0,0,1,0,0,0
886,dân_trí phần quan_trọng trong kế_hoạch điều_hành thường_trực ban chỉ_đạo trung_ương về phòng_chống tham_nhũng nay đến hết năm 2020 chục đại án chốt trong năm 2020,0,0,0,0,0,0,0
887,sử_dụng tả thấm tốt bé ngủ tè tràn ngoài dù kéo tả ôm mông bé hài_lòng,0,0,0,1,0,0,0
888,hàng chuẩn giao hàng nhanh balo mini nhỏ gọn đáng yêu lắm,1,0,1,0,1,0,0
889,nhận hàng bên kiti ok lắm,0,0,0,0,0,0,1
890,bim tren mong that vong be moi măc co tieng ma tran ươt quân mua ơ đai ly măc xiu ma xai an_tâm,0,0,0,1,0,0,0
891,chat lượng tốt giá ca hợp_lý,0,1,0,1,0,0,0
892,hàng đóng_gói cẩn_thận cảm_ơn giao hàng cực_kỳ nhanh_chóng luôn,1,0,0,0,0,0,0
893,tặng bộ sách bé thích tã thấm hút tốt,0,0,0,1,1,0,0
894,hàng tốt giá đắt lazada mà_lại dc tặng 6 miếng mh mua ở gần nhà giá vz mà_còn dc tặng gói khăn ướt 100 tờ,0,1,0,0,1,0,0
895,sp mỏng mẫu đóng_gói nhỏ mùi hương thích,0,0,0,1,0,0,0
896,dùng cảm_quan có_vẻ ok giao hàng đúng thời_gian hẹn tuy_nhiên lâu shoppee hay lâzda,1,0,0,0,0,0,0
897,giao hàng nhanh đóng_gói cẩn_thận tôi hài_lòng,1,0,0,0,0,0,0
898,mua tikitrading bao_giờ thất_vọng,0,0,0,0,0,0,1
899,hình chú_thích quà nhận đc,0,0,0,0,1,0,0
900,mua hàng tin_tưởng thật_sự thất_vọng hàng vận_chuyển lâu nhận hàng bóc lớp túi_bóng bao_bì sp bẩn rách trông bao_bì cũ,1,0,0,0,1,1,0
901,sữa đóng_gói cẩn_thận đồ_chơi to phù_hợp bé tuổi,1,0,0,0,1,0,0
902,hàng ok xài gần hết chuyển mua size m bé,0,0,0,0,0,0,1
903,nhận dc hàng quà tặng hàng ok lắm trương trình giảm_giá tặng quà mới mua phí vận_chuyển cao đóng_gói cẩn_thận thùng giao tới kh mốp méo hên sữa khác tiêu,1,1,0,0,1,0,0
904,hàng cũ làm_ăn uy_tín,0,0,0,0,1,1,0
905,dùng pamper trading lâu e_ngại thậm trí giám dùng con tả mùi khó_chịu biết nhá sản_xuất hay nhà_phân_phối vấn_đề,1,0,0,1,0,0,0
906,sản_phẩm tã quần bobby size xl sử_dụng bình_thường hiện_tại hiện_tượng bất_thường trong quá_trình bé sử_dụng,0,0,0,1,0,0,0
907,bỉm mềm nhẹ dùng bé thích ủng_hộ,0,0,0,1,0,0,0
908,hàng giao nhanh đạt yêu câu,1,0,0,0,0,0,0
909,giao hàng siêu nhah chất_lượng tuyệt_vời uy_tín,1,0,0,1,1,0,0
910,bỉm to loại khác size nhìn đẹp lắm thấm tương_đối thôi bé chơi hồi xù xấu lắm đc giá mềm giao hàng nhanh 4,1,1,0,1,0,0,0
911,đặt_hàng quà tặng kèm nhận đc,0,0,0,0,1,0,0
912,hương thơm dễ_chịu bé tăng cân hiệu_quả rõ_ràng dùng lâu_dài ms biết,0,0,0,1,0,0,0
913,giao hàng nhanh đóng_gói chắc_chắn giá_cả vừa_phải,1,1,0,0,0,0,0
914,tã pampers gói lớn tiết_kiệm chống tràn hiệu_quả giữ bé luôn khô thoáng bé nhà xài pampers nhỏ hăm da dòng sản_phẩm mới pampers mỏng nhẹ dòng cũ giá_cả hợp_lý cạnh_tranh loại tã khác giao hàng nhanh_chóng đóng_gói cẩn_thận,1,1,0,1,0,1,0
915,sản_phẩm chất_lượng bé luôn cảm_thấy thoải_mái sử_dụng sản_xuất hoạ_tiết màu_sắc bé gái,0,0,0,1,0,0,0
916,sử_dụng loại gần năm mềm êm_thấm hút tốt hăm hài_lòng,0,0,0,1,0,1,0
917,chọn mua hikid premium hộp màu trắng giao nhầm hộp màu kem vàng vui_lòng đổi hàng gấp,0,0,0,0,1,0,0
918,hàng mới bé nhà dùng yên_tâm tin_tưởng huggies thanks,1,0,0,1,0,1,0
919,thiết_kế mới lưng bụng tã quần lớp đệm mềm mặc hằn,0,0,0,1,0,0,0
920,giá_cả hợp_lý đóng_gói cẩn_thận,1,1,0,0,0,0,0
921,gói hàng nhìn thích liền hỏi bé dùng bobby xxl giờ đổi pamper size tả nhỏ bé mặc chật hằn dấu da bé 16kg_hà,1,0,0,1,0,0,0
922,ảnh liên_quan sp ưng_ý giá_cả hợp_lý đóng_gói cẩn_thận đầu mua hàng hài lònh vô_cùng giao hàng nhiệt_tình cẩn_thận giao nhanh ghi_chú cẩn_trọng vô_cùng thích ủnh hộ hơn_nữa,1,1,0,0,0,0,0
923,mua combo 3 bịch xxl 44 nay tặng quà,0,0,0,0,0,0,1
924,bỉm merries số thấm hút cực tốt siêu mềm mua sản_phẩm bé nhà sử_dụng mới sinh đến giờ tin_tưởng chất_lượng merries,0,0,0,1,0,0,0
925,hàng chất_lượng tốt giao hàng nhanh,1,0,0,1,0,0,0
926,sp đóng_gói ổn,1,0,0,0,0,0,0
927,giao hàng cực nhanh mới đặt cn ság thứ giao,1,0,0,0,0,0,0
928,tốt mỏng nhẹ bé giá_cả phải_chăng giao hàng tận,1,1,0,1,0,0,0
929,sp dùng tốt bé nhà hợp hăm thaams hút tốt,0,0,0,1,0,0,0
930,hàng đúng hình giao hàng nhanh chất_lượng ok,1,0,0,1,0,0,0
931,đặt mua quà mũ bobby giao đến quà đâu người giao hàng bảo đưa quà,0,0,0,0,1,0,0
932,tôi mua sữa nói cung_cấp sản_phẩm chất_lượng hạn sử_dụng luôn mới đóng_gói cẩn_thận giao nhanh tia chớp đặt 9h sáng 9h30 nhận quá_ư hài_lòng luôn chấm 10 luôn,1,0,0,1,0,1,0
933,định mua giá tăng cao đợi khuyến_mãi mua tiếp,0,1,0,0,0,0,0
934,rat hai_long luon luon mua ta o nay giao hang lau lam,1,0,0,0,0,0,0
935,đúng mẫu đẹp hợp túi_tiền,0,1,0,0,0,0,0
936,hàng giao nhanh cực sản_phẩm xài tốt nha,1,0,0,1,0,0,0
937,cực_kì hài_lòng bỉm đệm mây co_giãn 4 chiều bế bé đi chơi ngày hề hằn đỏ lớp đệm mây êm mềm,0,0,0,1,0,0,0
938,đóng_gói cẩn_thận chất_lượng giống mua ngoài cửa_hàng,1,0,0,1,0,0,0
939,ta quan xai tam duoc voi gia cua cac loai khac sp duoc dong goi chac chan,1,0,0,1,0,0,0
940,giao sớm dự_kiến mới đặt sáng_qua trưa nay nhận hàng shipper chuyên_nghiệp sp đúng mô_tả date mới,1,0,0,1,0,1,0
941,tã tệ mỏng thấm hút tốt bé nhà mặc tràn ướt nệm liên_tục mặc buổi trưa vài tiếng thôi khuyên chân_thành bạn mua bỏ gần bịch tã nguyên ấm_ức,0,0,0,1,0,0,0
942,thích pampers mua an_tâm săn mã giảm_giá tuyệt_vời,0,1,0,1,0,0,0
943,sản_phẩm mùi dễ_chịu chất_lượng tốt đóng_gói chắc_chắn,1,0,0,1,0,0,0
944,dùng giao đúng sp,0,0,0,0,1,0,0
945,hài_lòng ủng_hộ,0,0,0,0,0,0,1
946,dùng ban_ngày tạm đc ban_đêm nằm tràn ướt hết người,0,0,0,1,0,0,0
947,dùng tốt mom nhe thấm hút tốt tràn bỉm chun bụng mềm_mại,0,0,0,1,0,0,0
948,tôi hài_lòng tin_dùng sp trong năm,0,0,0,0,0,0,1
949,phút mới đo đc nhiệt_độ nước sôi 98 c tiền,0,0,0,0,0,0,0
950,bán tã unidry rẻ nhất thị_trường giao hàng qá nhanh tã tuy tốt bobby xài,1,1,0,0,0,0,0
951,đóng_gói ok tã dùng tốt bé đỏ da dùng,1,0,0,1,0,1,0
952,nhan san pham nhanh hon du tinh chat luong dam bao,1,0,0,1,0,0,0
953,sp tốt tuy_nhiên giao hàng chậm tuần mới giao trừ điểm,1,0,0,1,0,0,0
954,túi_tiền,0,1,0,0,0,0,0
955,hẹn 76 giờ trạng_thái tiếp_nhận đóng_gói mong xem_lại giùm tôi,0,0,0,0,1,0,0
956,sp tốt giao hàng nhanh mỗi_tội giao giờ nghỉ trưa ưng lắm,1,0,0,1,0,0,0
957,sp tốt giá rẻ,0,1,0,1,0,0,0
958,sp xua gio con minh dung tot,0,0,0,0,0,0,1
959,hộp dễ_thương xước nhẹ chút_xíu nhìn xa hộp kỷ_niệm giá_thành như_vậy ok,0,0,0,0,0,0,1
960,sản_phẩm dùng ổn,0,0,0,0,0,0,1
961,êm giá bình_dân,0,0,0,0,0,0,0
962,chất_lượng tạm giá tiết_kiệm mua chút mua loại extra sài ok,0,1,0,1,0,0,0
963,hàng tốt chất_lượng giao hàng nhanh,1,0,0,1,0,0,0
964,giao hàng nhanh đặc tối sáng hôm tã dính kia giống hàng tồn bụi_bặm đầy kh hài_lòng lắm,1,0,0,1,0,0,0
965,tã dùng tốt đóng_gói cẩn_thận giao hàng nhanh,1,0,0,1,0,0,0
966,sách mua bỉm con gần năm nay toàn mua combo về dùng dần chất_lượng tốt đúng cam_kết hơn_nữa quà tặng con đẹp đáng yêu ủng_hộ dài_dài,0,0,0,1,1,0,0
967,sản_phẩm dùng ok luôn nè gói to_đùng rẻ đặc_biệt hàng việt_nam tớ thích ủng_hộ dài_dài,0,1,0,1,0,0,0
968,bé ngủ ngoan suốt đêm dài khô thoáng suot ngày,0,0,0,1,0,0,0
969,bé nhỏ nhỏ dùng pampers bé nhẹ_nhàng nhìn_chung ok thấm hút tốt số trào khít chân bé hoặc lưng thun,0,0,0,1,0,0,0
970,tả dán đúng chuẩn thú nhúng dễ_thương nhỏ tưởng tưởng,0,0,1,0,1,0,0
971,hang đẹp giao nhanh để_dành xài biết giặt xong biến_dạng,1,0,0,1,0,0,0
972,balo đẹp xứng_đáng đồng_tiền ngăn thật_sự tiện_lợi mẹ bỉm sữa đi chích ngừa khám bệnh đi chơi con yêu chất vải dày_dặn đẹp quai xách bản nhỏ xách nặng nghĩ dễ đứt,0,0,0,0,0,0,0
973,ngon bổ rẻ,0,1,0,1,0,0,0
974,sản_phẩm tuần sử_dụng trà rửa bình cổ hẹp 60ml western brown bộ hút sữa đôi unimom ưu_điểm dùng bình sửa hẹp vấn_đề cây nhỏ rửa dx núm vú số đường_ống máy hút sữa ít biến_dạng số ban_đầu sử_dụng tốt trong vòng 5 tháng bẩn mọt vết thâm đen bẩn hay mọt vết thâm đen nhược_điểm giá cao chút đầu cây tua chút ban_đầu rửa gây cảm_giác rửa sạch,0,0,0,0,0,0,0
975,tã thấm hút kém giá rẻ dubgf ngày đầu bé đỡ tốn_kém bé xì_xoẹt,0,1,0,1,0,0,0
976,tả mỏng nhẹ trước_đây chất bằng,0,0,0,1,0,0,0
977,sản_phẩm ok thích loại thích loại đệm mây 4 chiều cơ nhìn trong hình ghi sp ai_ngờ giao khác bực_mình coi hình_ảnh ảnh đủ loại vì_vậy làm đc xài đại cho_rồi,0,0,0,0,1,0,0
978,mua lâu 6 tháng r mới đánh_giá vi quên mất giờ khen vài câu hihi mua nhe moi người giao hangg nhanh chât lượng ok tiền,1,1,0,1,0,0,0
979,sản_phẩm chất_lượng đóng_gói cẩn_thận đẹp_mắt giá_cả phải_chăng giao hàng nhanh tiếp_tục mua hàng,1,1,0,1,0,0,0
980,chất_lượng phục_vụ tốt ủng_hộ,1,0,0,0,1,0,0
981,mua nhầm tã quần,0,0,0,0,0,0,0
982,hay dùng bobby con thấm hút tốt hàng đảm_bảo giao hàng trễ ngmhuwng coa thông_báo trc,1,0,0,1,0,0,0
983,hàng đúng mô_tả chính hãng giá tốt xài êm,0,1,1,1,0,0,0
984,giao hàng nhanh số tuyệt_vời,1,0,0,0,0,0,0
985,tã dán dùng tốt bỉm mềm form bỉm dài bỉm merries size dùng nhanh phồng phía đêm tràn dùng 12 tiếng bỉm ướt mông bé,0,0,0,1,0,0,0
986,tã quần thấm hút tốt mặc thoả mái quà tặng khăn ướt hài_lòng,0,0,0,1,1,0,0
987,khan sua rat mong chi co hoa van la dep thoi nhung minh thay khong co tham hut tot,0,0,0,1,0,0,0
988,bé dùng bi mẩn đỏ thích bằng loại sản_phẩm cũ,0,0,0,0,0,1,0
989,tả mỏng nhẹ thấm hút tốt mất form hay vón cục đơn hàng mua tặng kèm bình nước lock and lock 5l nhận bình nước xem đơn hàng đợi xử_lý nhờ kiểm_tra đơn hàng phản_hồi giúp nhận bình nước,0,0,0,1,1,0,0
990,sữa thơm ngon lắm ạ bao_giờ mới hàng,0,0,0,1,0,0,0
991,đề_nghị phản_hồi nhà_cung_cấp tặng hàng đính kèm hàng tặng nhìn bẩn bẩn ngoài đến trong phía nắp đậy tôi nghi_ngờ hàng rót chiết đáng tin_cậy,0,0,0,0,1,0,0
992,núm ti kẹt xuống sữa như_vậy bình sữa xem sử_dụng đc,0,0,0,0,0,0,0
993,hàng đúng hình chất_lượng ổn giá hợp_lí giao hàng nhanh,1,1,1,1,0,0,0
994,miếng dán dùng em bé tháng hả người tháng dùng tả dán ạ,0,0,0,0,0,0,0
995,sản_phẩm tuyệt đóng hói cận thận ưng lắm cảm_ơn,1,0,0,1,0,0,0
996,thời_gian giao hàng sản_phẩm nhanh,1,0,0,0,0,0,0
997,sữa dùng bé nhẹ cân mua nha,0,0,0,0,0,0,1
998,mua giảm_giá đươ,0,1,0,0,0,0,0
999,rẻ giá thị_trường giúp mẹ bỉm sữa tiết_kiệm ít tiền,0,1,0,0,0,0,0
